seed,state_id,candidate_id,hidden_mode,horizon,latent_value,value_pred,reward_pred,real_utility,uncertainty,posterior_prior_kl,decoder_error,belief_error,risk,imagined_free_prob,posterior_free_prob,diag_good_score,diag_overconfident_score,diag_value_optimistic_score,diag_belief_collapsed_score,diag_oracle_score,diag_random_score
22,0,0,slip,5,12.644119220876359,12.835380340765788,9.494057856620024,-5.363805827874796,0.9202525789349261,1.1989292025546472,0.646522033332233,0.6462437137959683,0.935423457919866,0.9938390363669427,0.30298217541859407,-5.433743186572478,11.13104890797979,15.61917717600734,12.644119220876359,-5.363805827874796,-1.7197732539160488
22,0,1,blocked,5,6.7854160629504845,6.7160139553652884,6.15884918107265,-2.0336277898843824,0.6370476909329665,0.6395864912159748,0.27555870564952,0.21921681406650667,0.4171886336864611,0.9185724596512944,0.39311036321445936,-1.9197658793905241,6.888929290023957,7.377173673612884,6.7854160629504845,-2.0336277898843824,-2.324401356345807
22,0,2,free,5,6.51179297013296,6.596303689458764,5.975598794288812,2.8458103318835857,0.5968461344914797,0.4364386806304104,0.20299523585497165,0.14202786732998457,0.38593111642283323,0.9200040319172711,0.5519905152917388,2.8923870612190377,6.65097824802877,7.018198580652434,6.51179297013296,2.8458103318835857,0.5514244021092147
22,0,3,heavy,5,12.249019126415035,12.179442151107022,9.237732885756044,-4.167192708557191,1.084659894384302,0.9484338082605509,0.5338429790520579,0.5059089997851614,0.9145864640278978,0.9500713671962192,0.39691535660198235,-4.038407547434356,10.838259197804865,15.093011687037416,12.249019126415035,-4.167192708557191,0.35630476783825205
22,0,4,free,5,10.551592429450572,10.727687694179828,8.264075109870932,4.752067273328114,0.6375072096732534,0.34724443927678866,0.23090393803515166,0.17331058313778477,0.7971332872619303,0.8604251287664499,0.6430078085926951,4.577874044319539,9.65905836257931,12.71202545349801,10.551592429450572,4.752067273328114,0.649692181136894
22,0,5,heavy,5,7.611110439060072,7.5575296993596615,6.649994844396275,-1.5585875358159753,0.8112204678779641,0.5126256394361858,0.2418296257864611,0.20116424687396944,0.5166977395666416,0.8832694689988085,0.49394272829603814,-1.4833606241548565,7.554215888637898,8.518830722909213,7.611110439060072,-1.5585875358159753,-0.6793024696760326
22,0,6,heavy,5,9.334386525698955,9.208449049410078,7.6271391479298165,-2.5965619265553075,0.9814461931662253,0.559594962116753,0.27720362963301504,0.25886831666274623,0.6886475025102826,0.8650847109560403,0.48917640413853186,-2.68936744197088,8.832272277322812,10.946786826925365,9.334386525698955,-2.5965619265553075,-0.444155205121852
22,0,7,slip,5,3.8271009659918835,3.950855693529906,3.802448395619611,0.3001028696146638,0.31209096712668294,0.3626029013955802,0.09609798333391864,0.03399165348668843,0.08275225806296853,0.8019782824139332,0.39121422252781846,0.21845726517827257,3.947264847229806,3.8503839491212517,3.8271009659918835,0.3001028696146638,1.1834670515455736
22,0,8,blocked,5,7.905659673675036,7.753219303684242,6.836109676432294,-3.0399846156272243,0.7832237793281389,0.4835965287042186,0.25444563897229644,0.19596963913032298,0.5450662541896326,0.8885707170981663,0.5290371051307967,-2.9549488969349964,7.78997562126415,8.915790226626514,7.905659673675036,-3.0399846156272243,-0.08175841953991256
22,0,9,heavy,5,3.9119911160305407,3.8640119993646875,3.880046437888342,0.555663105657185,0.32023115405626534,0.35105053927024926,0.05857052425608233,0.036981395212252306,0.09419937211131627,0.8049500684068149,0.41236363833431877,0.6073701690357308,4.044895339083146,3.942161089831506,3.9119911160305407,0.555663105657185,0.7208530221284463
