scorer,N,selected_real_utility,selected_latent_value,selected_value_pred,selected_risk,latent_real_gap
random,1,-0.4792346007877849,7.659757940337673,7.6605945482341005,0.49332627142565477,8.13899254112546
random,2,-0.4919132173352815,7.718352385558953,7.719841147986769,0.4994396494418136,8.210265602894234
random,4,-0.5114236702018592,7.777765329516671,7.7826020169944385,0.5058472353868484,8.289188999718531
random,8,-0.4862023424816215,7.806475834934523,7.816881224929956,0.5092480321933126,8.292678177416144
random,16,-0.42092337738951996,7.828522609610453,7.84514033232777,0.511813282559943,8.249445986999973
random,32,-0.33116822562563575,7.866726152093151,7.887025130350093,0.5155712684885789,8.197894377718788
random,64,-0.2212618227238279,7.989016337846426,8.0079901597566,0.5266648309821647,8.210278160570255
good,1,-0.4792346007877855,7.659757940337671,7.660594548234101,0.49332627142565405,8.138992541125456
good,2,1.3526269394578734,7.054791319654675,7.0546761504758795,0.4340455559303551,5.702164380196802
good,4,2.8711853986699665,7.724879426205157,7.725204854557755,0.49777704213326796,4.853694027535191
good,8,4.005209498072555,9.305237353599088,9.306603056434724,0.6512545755481296,5.300027855526532
good,16,4.728294207303372,10.850392403859884,10.852399569304378,0.7941731583966162,6.122098196556512
good,32,5.125735381667204,11.88052081987218,11.881375250289752,0.8812525978495444,6.7547854382049755
good,64,5.339482349662557,12.484072004591093,12.476539951504837,0.9290930024564719,7.144589654928536
overconfident,1,-0.47923460078778296,7.659757940337673,7.660594548234109,0.493326271425654,8.138992541125456
overconfident,2,-1.0433765167331706,9.322138557924163,9.324948445679231,0.6567482859454636,10.365515074657333
overconfident,4,-1.5977944776751627,10.765218369247195,10.769062953312178,0.7877287971707079,12.363012846922357
overconfident,8,-2.044105609123102,11.78890567394612,11.792700831771384,0.8735462665934716,13.833011283069222
overconfident,16,-2.2991335748338,12.424918719120162,12.42494025965446,0.9238438429581879,14.724052293953962
overconfident,32,-2.3857990003347074,12.794243138262622,12.785984519809857,0.9520209370630267,15.18004213859733
overconfident,64,-2.458291056605043,13.01615482419271,12.999021480858717,0.9685596956932238,15.474445880797754
value_optimistic,1,-0.4792346007877837,7.659757940337671,7.660594548234105,0.49332627142565344,8.138992541125454
value_optimistic,2,-1.0431237500437402,9.322166641220171,9.324952930223871,0.6568034788128086,10.365290391263912
value_optimistic,4,-1.5965115732570312,10.765363749978974,10.769110078371954,0.7878886297637485,12.361875323236005
value_optimistic,8,-2.0436821707629416,11.789336566826783,11.792834420311866,0.8738743150861755,13.833018737589725
value_optimistic,16,-2.3109996940002855,12.42587272308126,12.425272315313658,0.924450728688986,14.736872417081546
value_optimistic,32,-2.427759601706968,12.795938625513594,12.786094843301637,0.9530262847511835,15.223698227220563
value_optimistic,64,-2.4880710040163225,13.01853975249233,12.99645089639574,0.9699517844095205,15.506610756508653
belief_collapsed,1,-0.47923460078779234,7.659757940337663,7.660594548234104,0.49332627142565394,8.138992541125456
belief_collapsed,2,-1.0431639444508187,9.322206189084012,9.325005253667369,0.6567747071172698,10.365370133534832
belief_collapsed,4,-1.5971996219750604,10.765468815375979,10.76923166313215,0.7878345431791047,12.362668437351038
belief_collapsed,8,-2.044816427329338,11.789550566861138,11.793099745119527,0.8737814697739066,13.834366994190475
belief_collapsed,16,-2.3103980590541964,12.426267583429189,12.42573811897546,0.9242933754085335,14.736665642483384
belief_collapsed,32,-2.4242412726990676,12.796591466472181,12.786995209422498,0.9527728090447155,15.220832739171248
belief_collapsed,64,-2.5028052133591596,13.019472216006614,12.998639803110173,0.9695886050664182,15.522277429365774
combined_repair,1,-0.4792346007877801,7.659757940337678,7.660594548234104,0.4933262714256547,8.138992541125457
combined_repair,2,0.6002192319192347,6.813693787648543,6.824733761700178,0.40746736284181306,6.213474555729308
combined_repair,4,1.3402553729093638,6.422570318362034,6.446326463504422,0.36404193779307215,5.08231494545267
combined_repair,8,1.8661637781474223,6.532501729082941,6.5711822480896585,0.37124905662390983,4.666337950935518
combined_repair,16,2.3298797233435895,7.059393277313983,7.110767989397704,0.42273355766314,4.729513553970394
combined_repair,32,2.7839090980119807,7.889268641581459,7.94615175252183,0.5060483699719608,5.105359543569477
combined_repair,64,3.277130176542766,8.903439054209452,8.95776478345375,0.6069619873755463,5.626308877666686
oracle,1,-0.4792346007877846,7.659757940337664,7.660594548234096,0.49332627142565405,8.138992541125448
oracle,2,1.3531666665237188,7.0548857686804025,7.054813085819181,0.4340442819544502,5.701719102156684
oracle,4,2.8722474634233004,7.725904339765423,7.726412616332876,0.4978499833189726,4.853656876342122
oracle,8,4.007116818649177,9.309378927252137,9.3112864457079,0.6515950802413079,5.30226210860296
oracle,16,4.732013345232853,10.86048272289806,10.863695091784397,0.794991347341777,6.1284693776652075
oracle,32,5.13276162100955,11.900691876698305,11.903888412059317,0.8828308462859998,6.767930255688755
oracle,64,5.350818486427192,12.517578633991741,12.514888986409245,0.9316426529184217,7.166760147564549
